공원명,소재지지번주소,시설명,경도,위도,관리부서,조사일자
송죽소공원,서울특별시 서대문구 홍제동 339-9,기타(윗몸일으키기),126.937391,37.585778,서대문구청 푸른도시과,2021-07-13
조리소공원,서울특별시 서대문구 홍제동 5-71,파도타기,126.951177,37.594206,서대문구청 푸른도시과,2021-07-13
조리소공원,서울특별시 서대문구 홍제동 5-71,상체근육풀기,126.951109,37.594206,서대문구청 푸른도시과,2021-07-13
조리소공원,서울특별시 서대문구 홍제동 5-71,공중걷기,126.9511,37.594224,서대문구청 푸른도시과,2021-07-13
조리소공원,서울특별시 서대문구 홍제동 5-71,어깨근육풀기,126.951057,37.594245,서대문구청 푸른도시과,2021-07-13
인화소공원,서울특별시 서대문구 홍제동 8-5,허리돌리기(롤링),126.950151,37.593269,서대문구청 푸른도시과,2021-07-13
한마루소공원,서울특별시 서대문구 홍제동 6-70,어깨근육풀기,126.949697,37.594122,서대문구청 푸른도시과,2021-07-13
한마루소공원,서울특별시 서대문구 홍제동 6-70,상체근육풀기,126.949733,37.594096,서대문구청 푸른도시과,2021-07-13
한마루소공원,서울특별시 서대문구 홍제동 6-70,허리돌리기(롤링),126.949755,37.594082,서대문구청 푸른도시과,2021-07-13
한마루소공원,서울특별시 서대문구 홍제동 6-70,풀웨이트,126.949778,37.594058,서대문구청 푸른도시과,2021-07-13
한마루소공원,서울특별시 서대문구 홍제동 6-70,공중걷기,126.949781,37.594048,서대문구청 푸른도시과,2021-07-13
한마루소공원,서울특별시 서대문구 홍제동 6-70,파도타기,126.949776,37.594,서대문구청 푸른도시과,2021-07-13
한마루소공원,서울특별시 서대문구 홍제동 6-70,거꾸로매달리기,126.949786,37.593983,서대문구청 푸른도시과,2021-07-13
문화소공원,서울특별시 서대문구 홍제동 280-2,기타(사이클),126.948811,37.59438,서대문구청 푸른도시과,2021-07-13
문화소공원,서울특별시 서대문구 홍제동 280-2,파도타기,126.9488,37.59437,서대문구청 푸른도시과,2021-07-13
문화소공원,서울특별시 서대문구 홍제동 280-2,허리돌리기(롤링),126.94879,37.594383,서대문구청 푸른도시과,2021-07-13
문화소공원,서울특별시 서대문구 홍제동 280-2,공중걷기,126.948759,37.594405,서대문구청 푸른도시과,2021-07-13
가좌어린이공원,서울특별시 서대문구 남가좌동 376-4,자전거달리기,126.920301,37.575836,서대문구청 푸른도시과,2021-07-13
가좌어린이공원,서울특별시 서대문구 남가좌동 376-4,파도타기,126.92032,37.575831,서대문구청 푸른도시과,2021-07-13
가좌어린이공원,서울특별시 서대문구 남가좌동 376-4,역기올리기,126.920311,37.575823,서대문구청 푸른도시과,2021-07-13
가좌어린이공원,서울특별시 서대문구 남가좌동 376-4,워밍암/상체근육풀기,126.920342,37.575852,서대문구청 푸른도시과,2021-07-13
가좌어린이공원,서울특별시 서대문구 남가좌동 376-4,허리돌리기,126.920352,37.575861,서대문구청 푸른도시과,2021-07-13
삼각소공원,서울특별시 서대문구 남가좌동 210-66,기타(허리돌리기),126.9208,37.576457,서대문구청 푸른도시과,2021-07-13
삼각소공원,서울특별시 서대문구 남가좌동 210-66,기타(워밍암),126.920796,37.57645,서대문구청 푸른도시과,2021-07-13
삼각소공원,서울특별시 서대문구 남가좌동 210-66,기타(공중걷기),126.920794,37.576455,서대문구청 푸른도시과,2021-07-13
삼각소공원,서울특별시 서대문구 남가좌동 210-66,기타(다리뻗치기),126.920793,37.576453,서대문구청 푸른도시과,2021-07-13
삼각소공원,서울특별시 서대문구 남가좌동 210-66,거꾸로 매달리기,126.920785,37.576453,서대문구청 푸른도시과,2021-07-13
북가좌정원지구,서울특별시 서대문구 북가좌동 459-1,체어웨이트,126.916936,37.579798,서대문구청 푸른도시과,2021-07-13
북가좌정원지구,서울특별시 서대문구 북가좌동 459-1,공중걷기,126.916931,37.579819,서대문구청 푸른도시과,2021-07-13
북가좌정원지구,서울특별시 서대문구 북가좌동 459-1,기타(레그스트레치),126.916907,37.57982,서대문구청 푸른도시과,2021-07-13
북가좌정원지구,서울특별시 서대문구 북가좌동 459-1,허리돌리기,126.916899,37.579819,서대문구청 푸른도시과,2021-07-13
북가좌정원지구,서울특별시 서대문구 북가좌동 459-1,워밍암/상체근육풀기,126.916916,37.579824,서대문구청 푸른도시과,2021-07-13
남가좌동어린이공원,서울특별시 서대문구 남가좌동 388-6,상체근육풀기,126.919667,37.579552,서대문구청 푸른도시과,2021-07-13
남가좌동어린이공원,서울특별시 서대문구 남가좌동 388-6,역기내리기,126.919687,37.579529,서대문구청 푸른도시과,2021-07-13
남가좌동어린이공원,서울특별시 서대문구 남가좌동 388-6,파도타기,126.919675,37.57955,서대문구청 푸른도시과,2021-07-13
남가좌동어린이공원,서울특별시 서대문구 남가좌동 388-6,파도타기,126.919731,37.579542,서대문구청 푸른도시과,2021-07-13
남가좌동어린이공원,서울특별시 서대문구 남가좌동 388-6,역기내리기,126.919757,37.57955,서대문구청 푸른도시과,2021-07-13
남가좌동어린이공원,서울특별시 서대문구 남가좌동 388-6,역기 올리기,126.919767,37.579554,서대문구청 푸른도시과,2021-07-13
남가좌동어린이공원,서울특별시 서대문구 남가좌동 388-6,허리돌리기,126.919784,37.579561,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,달리기 유형,126.916977,37.577237,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,공중걷기,126.916981,37.577245,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,거꾸로 매달리기,126.916971,37.577247,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,풀웨이트,126.918114,37.578614,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,파도타기,126.918096,37.578664,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,상체근육풀기,126.918074,37.578646,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,자전거달리기,126.918055,37.578626,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,허리돌리기,126.918064,37.578595,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,기타(옆허리돌리기),126.918063,37.578589,서대문구청 푸른도시과,2021-07-13
개나리어린이공원,서울특별시 서대문구 남가좌동 377-3,기타(스트레칭 로라),126.918071,37.578641,서대문구청 푸른도시과,2021-07-13
은가어린이공원,서울특별시 서대문구 북가좌동 3-39,워밍암,126.919482,37.5826,서대문구청 푸른도시과,2021-07-14
은가어린이공원,서울특별시 서대문구 북가좌동 3-39,공중걷기,126.919451,37.582602,서대문구청 푸른도시과,2021-07-14
은가어린이공원,서울특별시 서대문구 북가좌동 3-39,파도타기,126.919419,37.582608,서대문구청 푸른도시과,2021-07-14
은가어린이공원,서울특별시 서대문구 북가좌동 3-39,허리돌리기,126.919382,37.582613,서대문구청 푸른도시과,2021-07-14
거꾸로어린이공원,서울특별시 서대문구 북가좌동 338-20,파도타기,126.913362,37.585366,서대문구청 푸른도시과,2021-07-14
거꾸로어린이공원,서울특별시 서대문구 북가좌동 338-20,체스트풀머신,126.913373,37.585361,서대문구청 푸른도시과,2021-07-14
거꾸로어린이공원,서울특별시 서대문구 북가좌동 338-20,워밍암/상체근육풀기,126.913353,37.585376,서대문구청 푸른도시과,2021-07-14
거꾸로어린이공원,서울특별시 서대문구 북가좌동 338-20,허리돌리기,126.913351,37.58537,서대문구청 푸른도시과,2021-07-14
거꾸로어린이공원,서울특별시 서대문구 북가좌동 338-20,공중걷기,126.913355,37.58537,서대문구청 푸른도시과,2021-07-14
동그라미쉼터,서울특별시 서대문구 북아현동 1013-1,공중걷기,126.948048,37.558639,서대문구청 푸른도시과,2021-07-14
동그라미쉼터,서울특별시 서대문구 북아현동 1013-1,허리돌리기,126.948054,37.558642,서대문구청 푸른도시과,2021-07-14
동그라미쉼터,서울특별시 서대문구 북아현동 1013-1,기타(사이클),126.948061,37.558641,서대문구청 푸른도시과,2021-07-14
동그라미쉼터,서울특별시 서대문구 북아현동 1013-1,워밍암/상체근육풀기,126.94807,37.55864,서대문구청 푸른도시과,2021-07-14
신가어린이공원,서울특별시 서대문구 북가좌동 318-1,워밍암/상체근육풀기,126.908288,37.580202,서대문구청 푸른도시과,2021-07-14
신가어린이공원,서울특별시 서대문구 북가좌동 318-1,허리돌리기,126.908284,37.580194,서대문구청 푸른도시과,2021-07-14
신가어린이공원,서울특별시 서대문구 북가좌동 318-1,공중걷기,126.908279,37.580176,서대문구청 푸른도시과,2021-07-14
신가어린이공원,서울특별시 서대문구 북가좌동 318-1,기타(역기내리기),126.908302,37.580217,서대문구청 푸른도시과,2021-07-14
신가어린이공원,서울특별시 서대문구 북가좌동 318-1,파도타기,126.908311,37.580225,서대문구청 푸른도시과,2021-07-14
신가어린이공원,서울특별시 서대문구 북가좌동 318-1,기타(로프 줄당기기),126.908332,37.580245,서대문구청 푸른도시과,2021-07-14
신가어린이공원,서울특별시 서대문구 북가좌동 318-1,기타(헬스입식싸이클),126.90834,37.580261,서대문구청 푸른도시과,2021-07-14
까치소공원,서울특별시 서대문구 북가좌동 366-4,워밍암/상체근육풀기,126.907017,37.579101,서대문구청 푸른도시과,2021-07-14
까치소공원,서울특별시 서대문구 북가좌동 366-4,허리돌리기,126.907011,37.57914,서대문구청 푸른도시과,2021-07-14
옥천소공원,서울특별시 서대문구 홍은동 5-96,허리돌리기(롤링),126.955635,37.596209,서대문구청 푸른도시과,2021-07-14
옥천소공원,서울특별시 서대문구 홍은동 5-96,공중걷기,126.955688,37.596249,서대문구청 푸른도시과,2021-07-14
옥천소공원,서울특별시 서대문구 홍은동 5-96,옥천소공원 상체근육풀기,126.955666,37.596236,서대문구청 푸른도시과,2021-07-14
옥천소공원,서울특별시 서대문구 홍은동 5-96,거꾸로매달리기,126.955654,37.59624,서대문구청 푸른도시과,2021-07-14
옥천소공원,서울특별시 서대문구 홍은동 5-96,파도타기,126.955614,37.596241,서대문구청 푸른도시과,2021-07-14
옥천소공원,서울특별시 서대문구 홍은동 5-96,풀웨이트,126.955578,37.596236,서대문구청 푸른도시과,2021-07-14
옥천소공원,서울특별시 서대문구 홍은동 5-96,턱걸이,126.955523,37.59625,서대문구청 푸른도시과,2021-07-14
자하문폐가압장휴식공간,서울특별시 서대문구 홍은동 9-237,기타(체어풀),126.950853,37.596671,서대문구청 푸른도시과,2021-07-14
자하문폐가압장휴식공간,서울특별시 서대문구 홍은동 9-237,등허리지압기,126.950933,37.596662,서대문구청 푸른도시과,2021-07-14
자하문폐가압장휴식공간,서울특별시 서대문구 홍은동 9-237,기타(레그프레스),126.950957,37.596642,서대문구청 푸른도시과,2021-07-14
자하문폐가압장휴식공간,서울특별시 서대문구 홍은동 9-237,상체근육풀기,126.950943,37.59657,서대문구청 푸른도시과,2021-07-14
자하문폐가압장휴식공간,서울특별시 서대문구 홍은동 9-237,허리돌리기(롤링),126.95092,37.596512,서대문구청 푸른도시과,2021-07-14
자하문폐가압장휴식공간,서울특별시 서대문구 홍은동 9-237,파도타기,126.950928,37.596462,서대문구청 푸른도시과,2021-07-14
홍이소공원,서울특별시 서대문구 홍은동 9-215,파도타기,126.950419,37.598036,서대문구청 푸른도시과,2021-07-14
홍이소공원,서울특별시 서대문구 홍은동 9-215,허리돌리기(롤링),126.950457,37.598025,서대문구청 푸른도시과,2021-07-14
홍이소공원,서울특별시 서대문구 홍은동 9-215,공중걷기,126.950463,37.597981,서대문구청 푸른도시과,2021-07-14
홍이소공원,서울특별시 서대문구 홍은동 9-215,달리기유형,126.950487,37.597968,서대문구청 푸른도시과,2021-07-14
포방골소공원,서울특별시 서대문구 홍은동 8-368,상체근육풀기,126.950625,37.599812,서대문구청 푸른도시과,2021-07-14
포방골소공원,서울특별시 서대문구 홍은동 8-368,공중걷기,126.950635,37.599807,서대문구청 푸른도시과,2021-07-14
포방골소공원,서울특별시 서대문구 홍은동 8-368,파도타기,126.950646,37.599809,서대문구청 푸른도시과,2021-07-14
포방골소공원,서울특별시 서대문구 홍은동 8-368,허리돌리기(롤링),126.950681,37.599795,서대문구청 푸른도시과,2021-07-14
포방골소공원,서울특별시 서대문구 홍은동 8-368,다리찢기,126.950671,37.599801,서대문구청 푸른도시과,2021-07-14
명수어린이공원,서울특별시 서대문구 북아현동 210-24,하늘걷기,126.950751,37.559866,서대문구청 푸른도시과,2021-07-15
명수어린이공원,서울특별시 서대문구 북아현동 210-24,온몸근육풀기,126.950772,37.559886,서대문구청 푸른도시과,2021-07-15
명수어린이공원,서울특별시 서대문구 북아현동 210-24,온몸지압기,126.950769,37.559932,서대문구청 푸른도시과,2021-07-15
명수어린이공원,서울특별시 서대문구 북아현동 210-24,입식사이클,126.950739,37.559998,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,풀웨이트,126.951887,37.594072,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,파도타기,126.951875,37.594098,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,기타(온몸역기올리기),126.951888,37.594075,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,허리돌리기(롤링),126.95192,37.594098,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,레그프레스,126.952206,37.593643,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,상체근육풀기,126.952256,37.593571,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,달리기유형,126.952241,37.593563,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,기타(하체),126.952203,37.593531,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,공중걷기,126.952179,37.593546,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,거꾸로매달리기,126.953162,37.594172,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,기타(온몸역기내리기),126.95312,37.594181,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,등허리지압기,126.953103,37.594209,서대문구청 푸른도시과,2021-07-15
홍제근린공원,서울특별시 서대문구 홍제동 454-2,파도타기,126.953113,37.59424,서대문구청 푸른도시과,2021-07-15
복주산근린공원,서울특별시 서대문구 북아현동 1012-1,역기내리기,126.954028,37.561475,서대문구청 푸른도시과,2021-07-16
복주산근린공원,서울특별시 서대문구 북아현동 1012-1,달리기유형,126.954044,37.561495,서대문구청 푸른도시과,2021-07-16
복주산근린공원,서울특별시 서대문구 북아현동 1012-1,역기내리기,126.95402,37.56151,서대문구청 푸른도시과,2021-07-16
복주산근린공원,서울특별시 서대문구 북아현동 1012-1,공중걷기,126.954115,37.561476,서대문구청 푸른도시과,2021-07-16
복주산근린공원,서울특별시 서대문구 북아현동 1012-1,자유평행봉,126.95411,37.5615,서대문구청 푸른도시과,2021-07-16
복주산근린공원,서울특별시 서대문구 북아현동 1012-1,윗몸일으키기,126.954104,37.561523,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,허리돌리기(롤링),126.954613,37.575489,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,허리돌리기(롤링),126.954621,37.575487,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,등허리지압기,126.95467,37.575526,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,상체근육풀기,126.954697,37.575549,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,풀웨이트,126.954684,37.575563,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,공중걷기,126.954745,37.575609,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,거꾸로매달리기,126.954758,37.575633,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,허리돌리기(롤링),126.954508,37.575011,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,허리돌리기(롤링),126.954664,37.575042,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,풀웨이트,126.954702,37.574946,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,윗몸일으키기,126.95471,37.574922,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,허리돌리기(롤링),126.954786,37.574896,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,파도타기,126.954789,37.574873,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,공중걷기,126.954473,37.574944,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,철봉,126.954458,37.574975,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,평행봉,126.954512,37.575021,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,등허리지압기,126.95473,37.575842,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,기타(레그프레스),126.954746,37.575932,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,허리돌리기(롤링),126.954777,37.575904,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,철봉,126.95489,37.573245,서대문구청 푸른도시과,2021-07-16
서대문독립공원,서울특별시 서대문구 현저동 101,허리돌리기(롤링),126.954955,37.573171,서대문구청 푸른도시과,2021-07-16
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.940595,37.580702,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.940595,37.580702,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.940595,37.580702,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타 ,126.940595,37.580702,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.940595,37.580702,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.940595,37.580702,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.940595,37.580702,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.940595,37.580702,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.940885,37.580151,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.940885,37.580151,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.940885,37.580151,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9404354,37.57785814,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이 ,126.9403077,37.57769069,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9402976,37.57782283,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9402976,37.57782283,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이 ,126.9427534,37.5797982,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.942989,37.5796926,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9430494,37.5796686,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9430494,37.5796686,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9433452,37.5796431,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이 ,126.9403528,37.5741764,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9403528,37.5741764,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.941844,37.5729646,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9418923,37.5729839,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이 ,126.9418263,37.5724024,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9418263,37.5724024,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9465,37.579353,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이 ,126.9465,37.579353,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9465,37.579353,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9465,37.579353,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9465,37.579353,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9465,37.579353,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9465,37.579353,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,등허리지압기,126.9458233,37.5802562,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9458233,37.5802562,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9454895,37.5799677,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9454895,37.5799677,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.944942,37.5800411,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.944942,37.5800411,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9448091,37.5800891,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9448091,37.5800891,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9448373,37.5800042,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9448373,37.5800042,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9449187,37.58023013,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9449187,37.58023013,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9449207,37.58025176,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9449207,37.58025176,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9449207,37.58025176,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.952535,37.574995,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.957343,37.570512,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.957343,37.570512,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,등허리지압기,126.957343,37.570512,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.957343,37.570512,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.95705,37.570154,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.95705,37.570154,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.95705,37.570154,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.95705,37.570154,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.95705,37.570154,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,달리기유형,126.9555199,37.5701864,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9555199,37.5701864,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,달리기유형,126.9555868,37.5701487,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9555868,37.5701487,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9555868,37.5701487,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9576168,37.5673875,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9534721,37.57182943,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9534721,37.57182944,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9534721,37.57182945,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9534721,37.57182946,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,역기올리기,126.9535584,37.57181658,서대문구청 푸른도시과,2021-07-26
